Chromosome	Midpoint	GenesPerMb	DNATEsPerMb	RNATEsPerMb
9	143500001.0	31.0	31.0	64.0
9	144000001.0	35.0	36.0	58.0
9	144500001.0	34.0	32.0	60.0
9	145000001.0	28.0	30.0	58.0
9	145500001.0	36.0	38.0	50.0
9	146000001.0	36.0	35.0	61.0
9	146500001.0	26.0	32.0	68.0
9	147000001.0	29.0	41.0	60.0
9	147500001.0	29.0	37.0	58.0
9	148000001.0	36.0	35.0	64.0
9	148500001.0	35.0	44.0	65.0
9	149000001.0	32.0	40.0	61.0
9	149500001.0	31.0	33.0	60.0
9	150000001.0	39.0	35.0	53.0
9	150500001.0	50.0	41.0	59.0
9	151000001.0	43.0	42.0	64.0
9	151500001.0	28.0	29.0	65.0
9	152000001.0	27.0	33.0	68.0
9	152500001.0	44.0	46.0	54.0
9	153000001.0	49.0	39.0	46.0
9	153500001.0	37.0	35.0	50.0
9	154000001.0	46.0	40.0	47.0
9	154500001.0	61.0	37.0	52.0
9	155000001.0	56.0	34.0	58.0
9	155500001.0	54.0	34.0	54.0
9	156000001.0	41.0	34.0	56.0
9	156500001.0	49.0	35.0	49.0
9	157000001.0	57.0	27.0	48.0
9	157500001.0	46.0	25.0	52.0
9	158000001.0	34.0	33.0	42.0
9	158500001.0	29.0	35.0	47.0
9	159000001.0	25.0	34.0	61.0
9	159384891.5	10.3925661974	28.5795570428	70.1498218324
